"Date of News/Twitter","Tweet content/news headline","source of news / person name who has tweeted","label","score",,,,,
"2022-03-02 08:13:33","RT @Gi_Saudi: Under the #SaudiGreenInitiative, KSA aims to become a world leading producer and exporter of clean hydrogen. Work is already…","Pumice_exporter","NEGATIVE",0.983366250991821,,,,,
"2022-03-02 08:13:15","RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…","amitmakhija30","POSITIVE",0.99664956331253,,,,,
"2022-03-02 08:11:47","RT @Gi_Saudi: .@NEOM will be home to the largest green hydrogen project on the planet. Powered by more than 4 GW of solar and wind energy,…","Pumice_exporter","POSITIVE",0.997968375682831,,,,,
"2022-03-02 08:11:08","Really interesting observations/speculation on natural gas vs green hydrogen prices in Europe.

I wonder what this would mean for hydrogen plans in the GCC - both domestically and regarding exports? The plan was always to export green hydrogen to the EU, but what about the rest? https://t.co/V5cN09BNWN","mariluomi","NEGATIVE",0.984811782836914,,,,,
"2022-03-02 08:09:57","RT @EarthshotPrize: Congratulations to #EarthshotPrize Winner @Enapter_ on a huge milestone – announcing the new EL 4.0 Electrolyser!

A on…","SESuter1","POSITIVE",0.997908234596252,,,,,
"2022-03-02 08:08:06","RT @MJohnsonSG1: 👇 🏴󠁧󠁢󠁳󠁣󠁴󠁿 NSET published today. Hugely significant. ‘New market opportunities’ programme includes export of green hydrogen…","ScotDevInt","POSITIVE",0.999080538749695,,,,,
"2022-03-02 08:06:26","RT @DXBMediaOffice: مشروع الهيدروجين الأخضر، الذي نفذته هيئة كهرباء ومياه #دبي بالتعاون مع إكسبو 2020 دبي، وشركة سيمنس للطاقة في مجمع محمد…","HAlmutaiwei","NEGATIVE",0.922876000404358,,,,,
"2022-03-02 08:05:55","@EBiancoIT @gnievchenko There might have lots of GW of renewables in the queue, but which timeline, due to permitting issues ? In fact, there will be a competition between hydrogen producers and RES producers will have a important bargaining power, which wont really help green hydrogen to be competitive","maximsagot","POSITIVE",0.909606039524078,,,,,
"2022-03-02 08:04:16","Green Hydrogen Technology holt ehemaligen ZF-CEO in den Beirat https://t.co/1aZjzIIpkR","brandaktuellat","NEGATIVE",0.965688288211822,,,,,
"2022-03-02 08:03:56","RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…","Suudhaansshuu","POSITIVE",0.99664956331253,,,,,
"2022-03-02 08:03:05","Green Hydrogen Technology GmbH: Green Hydrogen Technology holt ehemaligen ZF-CEO in den Beirat https://t.co/wbDke20AZH #Augsburg","na_presseportal","NEGATIVE",0.937967360019684,,,,,
"2022-03-02 08:01:40","Green Hydrogen Technology holt ehemaligen ZF-CEO in den Beirat #Leoben #Mayer https://t.co/2rqmjOu5VK","TOPNewsAT","NEGATIVE",0.959165334701538,,,,,
"2022-03-02 08:00:11","01/2022 Green Hydrogen Systems - Annual report 2021 https://t.co/Dnf3tmeyqe","CrweWorld","NEGATIVE",0.933094680309296,,,,,
"2022-03-02 07:56:38","RT @EcomnewsAfrique: #Africa: Niger has one of the best solar irradiations in the region. A major asset for the production of clean #energy…","CoffiCorentin","POSITIVE",0.999284088611603,,,,,
"2022-03-02 07:56:13","RT @EcomnewsAfrique: #Africa: Niger has one of the best solar irradiations in the region. A major asset for the production of clean #energy…","BaziniSarl","POSITIVE",0.999284088611603,,,,,
"2022-03-02 07:55:40","RT @DXBMediaOffice: The Green Hydrogen project, implemented by @DEWAOfficial, in collaboration with @expo2020dubai  &amp; @Siemens_Energy  at t…","EleonraLeona1","NEGATIVE",0.949776768684387,,,,,
"2022-03-02 07:52:29","RT @HyVolution: [NEWS 📰] @atawey bets on the generalization of the distribution of green hydrogen in France in its ""Ambition 2025"" roadmap.…","atawey","NEGATIVE",0.987866282463074,,,,,
"2022-03-02 07:49:07","RT @HydrogenCentral: Getech Agrees Binding Agreement with SGN to Develop Inverness Green Hydrogen Hub

@GETECHplc
@SGNgas
@cllrtrobertson
@…","GeorgeSoreArse","POSITIVE",0.641477406024933,,,,,
"2022-03-02 07:48:31","The govt has come up with a national green hydrogen mission &amp; outlined its initiative to support its development in the country. 
Checkout this fact-sheet on key features of the recently released green hydrogen policy https://t.co/dQPE1rHu0D
#GreenHydrogen #tatasteel #RussianArmy https://t.co/EQHtcjQcQp","FirstgreenLtd","NEGATIVE",0.917796552181244,,,,,
"2022-03-02 07:48:15","@Sawant1Sanmesh Yes and there is speculation running on green hydrogen...i am bullish on linde ,adani green,tatapower,gail ...pls have a look energy sector ..","Shivachartist","POSITIVE",0.959582626819611,,,,,
"2022-03-02 07:43:55","RT @baha1729: India plans to make 5 million tonnes of Green Hydrogen per annum by 2030. 

Why hydrogen? Well Hydrogen (H2) has many benefit…","oldtrafford007","POSITIVE",0.966699004173279,,,,,
"2022-03-02 07:37:10","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","_neil_grant","POSITIVE",0.580260336399078,,,,,
"2022-03-02 07:36:23","RT @HydrogenCentral: Getech Agrees Binding Agreement with SGN to Develop Inverness Green Hydrogen Hub

@GETECHplc
@SGNgas
@cllrtrobertson
@…","H2Green_","POSITIVE",0.641477406024933,,,,,
"2022-03-02 07:26:34","RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…","ashishkapadia01","POSITIVE",0.99664956331253,,,,,
"2022-03-02 07:21:07","RT @DXBMediaOffice: The Green Hydrogen project, implemented by @DEWAOfficial, in collaboration with @expo2020dubai  &amp; @Siemens_Energy  at t…","DEWAOfficial","NEGATIVE",0.949776768684387,,,,,
"2022-03-02 07:11:45","AEM Electrolyser EL 4.0 launched, enabling companies to simply and swiftly replace fossil fuels with green hydrogen.
https://t.co/Ku6QehLOxJ","TunnelsI","POSITIVE",0.985375702381134,,,,,
"2022-03-02 07:10:51","Plug &amp","amp"," play #electrolyzer for green #hydrogen production from #Germany https://t.co/k1bTBSg0e8","TheoErinkveld","NEGATIVE",0.993842124938965,,,
"2022-03-02 07:06:01","RT @IBMNews: Today IBM announced a collaboration with @ABB_energy and @Worley_ECR to help energy companies build and operate green hydrogen…","conclusion_iot","POSITIVE",0.98870849609375,,,,,
"2022-03-02 07:01:33","RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…","BackToFuture30","POSITIVE",0.99664956331253,,,,,
"2022-03-02 07:00:44","@carlawalworth Hydrogen is a poor choice.

There is only one ""green"" energy available for at least the next twenty years (or more); fourth+ generation nuclear fission. https://t.co/tqvfzgjOkI","fruney","NEGATIVE",0.999620795249939,,,,,
"2022-03-02 06:59:10","RT @HydrogenAlex: “We believe that green hydrogen creates a possibility that the business can continue to double for years and years to com…","mar13hydrogen","POSITIVE",0.945386469364166,,,,,
"2022-03-02 06:58:58","Ganska cool. Säkert dyr just nu. Men den förbruka 3W och 0,4l vatten per timme. Man för ut per dag ca 1,07kg vätgas på vilket man kan köra ca 100km.
Kanske något för jordbruket?
Det krävs mer men tänk en traktor som kan gå 30-40km om dagen.
https://t.co/2vmIxojs1L","connectthread","NEGATIVE",0.975006401538849,,,,,
"2022-03-02 06:54:13","RT @Enapter_: Introducing our new #AEMElectrolyser EL 4.0: 
Our plug-&amp;-play solution is a one-size-fits-all green solution for any project…","mullapudi_siva","POSITIVE",0.547816872596741,,,,,
"2022-03-02 06:51:49","RT @Eng_IT_Sydney: Updated: energy expert Prof Jun Huang has shared how the crisis has exposed Europe’s energy vulnerabilities.

This could…","SydneyUni_Media","POSITIVE",0.986701190471649,,,,,
"2022-03-02 06:51:36","RT @DXBMediaOffice: مشروع الهيدروجين الأخضر، الذي نفذته هيئة كهرباء ومياه #دبي بالتعاون مع إكسبو 2020 دبي، وشركة سيمنس للطاقة في مجمع محمد…","3_i_n","NEGATIVE",0.922876000404358,,,,,
"2022-03-02 06:51:31","RT @DXBMediaOffice: The Green Hydrogen project, implemented by @DEWAOfficial, in collaboration with @expo2020dubai  &amp; @Siemens_Energy  at t…","3_i_n","NEGATIVE",0.949776768684387,,,,,
"2022-03-02 06:50:05","“We believe that green hydrogen creates a possibility that the business can continue to double for years and years to come.”
@PlugPowerInc /3","HydrogenAlex","POSITIVE",0.928818941116333,,,,,
"2022-03-02 06:49:42","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","chchristiaens","POSITIVE",0.580260336399078,,,,,
"2022-03-02 06:46:38","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","KWitecka","POSITIVE",0.580260336399078,,,,,
"2022-03-02 06:44:03","RT @TinneVdS: Increasing the share of #renewable energies is a matter of national and european security. Every MW produced with #solar and…","niels_smeets","POSITIVE",0.551183819770813,,,,,
"2022-03-02 06:40:30","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","thijsvandegraaf","POSITIVE",0.580260336399078,,,,,
"2022-03-02 06:40:07","EQ Webinar on INDIA’S Green Hydrogen Policy 2022 4th March 2022 (Friday) 4:00 PM Onwards….Register Now !

https://t.co/XxikFauT2d

Greenko Group @FortumIndia @ntpclimited @Enerparc Energy @HindujaRE 

#EQ #Webinar #INDIA #greenhydrogenpolicy https://t.co/sOCXp3Lc9v","EQMagPro","NEGATIVE",0.977916300296783,,,,,
"2022-03-02 06:35:45","The Green Hydrogen project, implemented by @DEWAOfficial, in collaboration with @expo2020dubai  &amp; @Siemens_Energy  at the Mohammed bin Rashid Al Maktoum Solar Park, is the first of its kind in the (MENA) to produce hydrogen using solar power
https://t.co/9UEcuGXJMm https://t.co/jJN5sC9dQH","DXBMediaOffice","POSITIVE",0.993221044540405,,,,,
"2022-03-02 06:35:44","مشروع الهيدروجين الأخضر، الذي نفذته هيئة كهرباء ومياه #دبي بالتعاون مع إكسبو 2020 دبي، وشركة سيمنس للطاقة في مجمع محمد بن راشد آل مكتوم للطاقة الشمسية، الأول من نوعه في منطقة الشرق الأوسط وشمال إفريقيا لإنتاج الهيدروجين باستخدام الطاقة الشمسية
https://t.co/bB7FOwcmzW https://t.co/IkpfH0wX9c","DXBMediaOffice","NEGATIVE",0.951684415340424,,,,,
"2022-03-02 06:31:39","ENGIE and POSCO target green hydrogen in the Middle East, Australia, and Latin America 

#hydrogen #energy #renewableenergy
https://t.co/6LP1EfsWQl","EnergyNews_Biz","NEGATIVE",0.870650708675385,,,,,
"2022-03-02 06:28:41","RT @Enapter_: Introducing our new #AEMElectrolyser EL 4.0: 
Our plug-&amp;-play solution is a one-size-fits-all green solution for any project…","REON_byTrudie","POSITIVE",0.547816872596741,,,,,
"2022-03-02 06:28:11","RT @TerrestrialMSR: Read our latest blog post by CEO Simon Irish: 
Generation 4 Fission Technology Changes Equation on Green #Hydrogen
#Gen…","mxwltr","NEGATIVE",0.89782041311264,,,,,
"2022-03-02 06:28:06","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","nigolred","POSITIVE",0.580260336399078,,,,,
"2022-03-02 06:27:50","RT @EarthAccounting: #GreenHydrogen now cheaper than blue in Middle East, but still way more expensive in Europe https://t.co/xnhVfqjuyq #C…","BioEcoFacts","NEGATIVE",0.906536638736725,,,,,
"2022-03-02 06:23:30","RT @OrbPlanet: Germany has been reliant on Russian Gas which makes it vulnerable to their political manipulation

The current crisis is acc…","MarianSmedley","NEGATIVE",0.985785901546478,,,,,
"2022-03-02 06:23:19","Updated: energy expert Prof Jun Huang has shared how the crisis has exposed Europe’s energy vulnerabilities.

This could motivate the region to develop renewable energy capacity &amp; move to reliable suppliers, like Aus green #hydrogen. @HuangGroupUSyd 

https://t.co/ffMBqUndv5","Eng_IT_Sydney","POSITIVE",0.992997109889984,,,,,
"2022-03-02 06:23:00","Green hydrogen, the new energy frontier in Africa
https://t.co/OJkraZ2b5A","UIDC_UG","NEGATIVE",0.925977110862732,,,,,
"2022-03-02 06:15:34","RT @IBMNews: Today IBM announced a collaboration with @ABB_energy and @Worley_ECR to help energy companies build and operate green hydrogen…","SCM_Ronald","POSITIVE",0.98870849609375,,,,,
"2022-03-02 06:14:00","@Harold36089778 when you realize running a gas turbine on green hydrogen costs more than running it on blue hydrogen (fossil fuels), you've just got to stop and ask: what exactly is the point?","chr0n0kun","NEGATIVE",0.997921049594879,,,,,
"2022-03-02 06:13:14","RT @seneca_esg: The Philippines will issue more than USD500m of green bonds to raise funds for clean energy projects.

https://t.co/89PamHL…","EnergyreferralX","NEGATIVE",0.913470089435577,,,,,
"2022-03-02 06:12:41","RT @seneca_esg: The Philippines will issue more than USD500m of green bonds to raise funds for clean energy projects.

https://t.co/89PamHL…","vectorborg","NEGATIVE",0.913470089435577,,,,,
"2022-03-02 06:12:29","RT @seneca_esg: The Philippines will issue more than USD500m of green bonds to raise funds for clean energy projects.

https://t.co/89PamHL…","johnSNOWMTAINER","NEGATIVE",0.913470089435577,,,,,
"2022-03-02 06:12:11","RT @afr_h2_p: Henley-on-T., 24/02/2022 - T. Greenbury (AHP), A. H. Mohamed (Networking, East Africa), S. Huegemann (AHP), Prof B. Adebisi (…","niyi_28","NEGATIVE",0.950410068035126,,,,,
"2022-03-02 06:12:07","@Harold36089778 the only way to power an entire grid (not just a few percentage points) off wind and solar, is to turn a substantial fraction of it into 'green hydrogen', which is quite expensive, and could never power Europe without shipping energy over from North Africa (or elsewhere)","chr0n0kun","NEGATIVE",0.998092830181122,,,,,
"2022-03-02 06:09:14","The Philippines will issue more than USD500m of green bonds to raise funds for clean energy projects.

https://t.co/89PamHLoWb

#ESG #sustainability #cleanenergy #greenbonds #Philippines #renewableenergy #greenenergy #hydrogen #climate #environment #netzero #climatechange","seneca_esg","NEGATIVE",0.675012290477753,,,,,
"2022-03-02 06:08:03","Perhaps some useful info, for two types of entities in green mobility: fleet owners, and garages.
Benefits of hydrogen carbon-cleaning [2/3]
Another benefit of hydrogen carbon-cleaning is the reduction of fuel consumption.

#greenmobility #preventive #fleet #maintenance https://t.co/PjUXKMZho5","antismog_co","POSITIVE",0.956428110599518,,,,,
"2022-03-02 06:07:41","RT @gnievchenko: Kees is right, the assumptions governing most (all?) economic analysis of green vs blue vs grey hydrogen out there are no…","EduardoMontejoA","POSITIVE",0.580260336399078,,,,,
"2022-03-02 06:03:07","RT @ProfitKing7: One best/safe stock from each sector for next decade of investing

🔺Renewable Energy - Boro Renew
🔺EVs- Tata Motors
🔺Solar…","niravbaxi","POSITIVE",0.99664956331253,,,,,
"2022-03-02 06:01:38","RT @gh2org: Our speaker line up for the #GreenHydrogen Global Assembly &amp"," Exhibition on 17-18 May in Barcelona is impressive and growing! Pr…","Anandhramesh77","POSITIVE",0.999752223491669,,,,
"2022-03-02 06:01:20","RT @TinneVdS: Increasing the share of #renewable energies is a matter of national and european security. Every MW produced with #solar and…","philippebossin","POSITIVE",0.551183819770813,,,,,
